Week,Name,Pos,Status,proj_espn_ppr,actual_espn_ppr,year
8,Jared Cook,Bench,0,0.0,0.0,2019
8,Dallas Goedert,TE,0,8.199778743,11.2,2019
8,Keke Coutee,Bench,0,9.792072708600001,0.0,2019
8,Preston Williams,Bench,Q,10.7126161814,8.2,2019
8,David Johnson,Bench,0,0.0,0.0,2019
8,Todd Gurley II,Flex,0,17.298839065000003,10.4,2019
8,Amari Cooper,Bench,0,0.0,,2019
8,Julian Edelman,WR,Q,15.179249632000003,27.5,2019
8,Stefon Diggs,WR,0,14.414819143899999,19.3,2019
8,T.Y. Hilton,Flex,0,13.684567929,7.4,2019
8,Evan Engram,TE,Q,13.511861349400002,14.0,2019
8,Phillip Lindsay,RB,Q,13.17779807,12.600000000000001,2019
8,Dak Prescott,Bench,0,0.0,,2019
8,James Washington,Bench,0,6.637239976999999,3.1,2019
8,Terry McLaurin,Bench,Q,12.689847251,8.9,2019
8,Andy Dalton,QB,0,14.480578980699997,18.160000000000004,2019
8,Kareem Hunt,Bench,0,0.0,0.0,2019
8,Chase Edmonds,RB,0,15.322704113,3.3,2019
8,Gerald Everett,Bench,0,10.260548459999999,3.5,2019
8,Matt Schaub,QB,0,15.0064254514,20.400000000000002,2019
8,Christian McCaffrey,RB,0,23.452754703,27.500000000000004,2019
8,Tyreek Hill,WR,0,14.945893727599998,14.100000000000001,2019
8,JuJu Smith-Schuster,Flex,0,12.669875499000002,22.3,2019
8,Carson Wentz,QB,Q,14.828395565000001,14.379999999999999,2019
8,Chris Carson,RB,Q,19.656313685999997,15.0,2019
8,Tyler Boyd,Bench,0,14.5402379411,12.8,2019
8,Tarik Cohen,Flex,0,11.810545496000003,7.6,2019
8,Will Fuller V,Bench,Q,0.0,0.0,2019
8,Lamar Jackson,Bench,0,0.0,,2019
8,Marquez Valdes-Scantling,Bench,0,9.971550882299999,1.4,2019
8,Darren Waller,TE,Q,15.904457573999998,9.1,2019
8,Mason Rudolph,QB,Q,16.401274439,16.04,2019
8,Jordan Howard,Bench,Q,10.509640475600003,18.1,2019
8,Reggie Bonnafon,Bench,0,1.5185341585999999,3.2,2019
8,Tony Pollard,Bench,0,0.0,,2019
8,Corey Davis,WR,0,11.897081042,2.9,2019
8,James Conner,RB,Q,19.249659263999998,24.0,2019
8,Nick Chubb,RB,0,16.735043715,10.8,2019
8,Matt Ryan,QB,0,0.0,0.0,2019
8,Sony Michel,Flex,0,13.762646379700003,7.4,2019
8,Calvin Ridley,WR,Q,10.827883805,13.0,2019
8,Jameis Winston,QB,Q,17.438850396000003,20.340000000000003,2019
8,Marquise Brown,Bench,Q,0.0,,2019
8,LeSean McCoy,Bench,0,12.177306113,8.3,2019
8,Jamaal Williams,Bench,0,11.033040537000002,18.599999999999998,2019
8,A.J. Green,Bench,Q,0.0,0.0,2019
8,Dede Westbrook,WR,0,11.9719061728,0.5,2019
8,Kirk Cousins,Bench,0,16.0291881803,11.6,2019
8,T.J. Hockenson,TE,Q,8.222439706,3.1,2019
8,Auden Tate,Bench,Q,10.001117100000002,11.5,2019
8,Ty Johnson,Flex,0,12.604971331,5.8,2019
8,Ryan Tannehill,Bench,0,15.216559350000004,19.419999999999998,2019
8,Michael Thomas,WR,0,22.333718673,27.300000000000004,2019
8,Le'Veon Bell,RB,0,16.73240305,6.500000000000001,2019
8,Devonta Freeman,RB,0,15.015727299999998,16.700000000000003,2019
8,Josh Jacobs,Flex,Q,14.501912916,10.100000000000001,2019
8,David Montgomery,Bench,0,11.430189852000003,24.7,2019
8,Kenny Golladay,Flex,0,15.236039945,29.3,2019
8,Allen Robinson II,WR,0,13.224508879,11.2,2019
8,Marvin Jones Jr.,Bench,Q,13.2093926126,7.2,2019
8,Curtis Samuel,Bench,0,11.282033522700003,9.600000000000001,2019
8,Courtland Sutton,Bench,0,13.456929732,10.2,2019
8,Nyheim Hines,Bench,0,6.641307384000001,7.6000000000000005,2019
8,Jalen Richard,Bench,Q,4.597589299700001,4.7,2019
8,Derek Carr,QB,0,15.549028540899998,23.4,2019
8,Sam Darnold,QB,0,12.191276011300001,12.620000000000001,2019
8,Marcus Mariota,Bench,0,0.06182585152,0.0,2019
8,Jimmy Graham,TE,0,9.340845084000001,5.0,2019
8,Patrick Mahomes,Bench,0,0.0,0.0,2019
8,Travis Kelce,TE,0,12.989541271,16.3,2019
8,Aaron Jones,RB,0,17.519465463,41.6,2019
8,Mark Ingram II,Bench,0,0.0,,2019
8,Kenyan Drake,Bench,0,0.0,0.0,2019
8,DJ Moore,Bench,Q,12.558272258099999,9.8,2019
8,Emmanuel Sanders,Bench,0,11.438703499999999,12.5,2019
8,Devin Singletary,RB,0,9.069242726999999,14.9,2019
8,Larry Fitzgerald,WR,0,12.901059432000002,2.8,2019
8,Tyrell Williams,Flex,Q,13.866159166000003,18.1,2019
8,DeSean Jackson,Bench,0,0.0,0.0,2019
8,Matthew Stafford,QB,0,19.441027143200003,23.38,2019
8,DJ Chark Jr.,WR,0,12.7690007158,19.9,2019
8,Cole Beasley,Bench,0,10.595299982,13.100000000000001,2019
8,Golden Tate,Flex,0,13.264451175300003,16.5,2019
8,Mitchell Trubisky,QB,Q,14.851969377000001,7.120000000000001,2019
8,Saquon Barkley,Flex,0,19.978302089,28.299999999999997,2019
8,Keenan Allen,WR,0,10.878350608000002,12.3,2019
8,Dalvin Cook,RB,0,23.597939267,28.1,2019
8,Cam Newton,Bench,Q,0.0,0.0,2019
8,James White,RB,0,13.669507029,11.9,2019
8,Marlon Mack,Flex,0,14.091874552999998,16.0,2019
8,Mike Williams,WR,0,11.399369539199999,9.9,2019
8,Vance McDonald,TE,0,6.650211462,4.9,2019
8,Sammy Watkins,Bench,0,9.075528292,9.5,2019
8,Jamison Crowder,Bench,0,11.266421166499999,6.4,2019
8,Philip Rivers,QB,0,14.5691001403,10.040000000000001,2019
8,Carlos Hyde,Bench,0,12.684970572300001,8.3,2019
8,Mohamed Sanu Sr.,Bench,Q,10.747313263800002,4.300000000000001,2019
8,Mark Andrews,Bench,0,0.0,,2019
8,Jacoby Brissett,QB,0,15.514310006999997,10.48,2019
8,Kyle Allen,Bench,0,13.2232447379,1.3200000000000003,2019
8,DeAndre Hopkins,WR,Q,17.558857155000002,21.9,2019
8,Julio Jones,WR,0,16.040134882300002,25.200000000000003,2019
8,Mike Evans,Flex,Q,15.460323177000001,42.8,2019
8,Leonard Fournette,RB,Q,19.882023278000002,20.6,2019
8,Melvin Gordon,RB,0,13.645783127000001,12.4,2019
8,Cooper Kupp,Flex,0,14.6347128908,35.0,2019
8,Alshon Jeffery,Bench,Q,12.636692994,10.4,2019
8,Sterling Shepard,Bench,0,0.0,0.0,2019
8,Tom Brady,QB,0,17.4970221272,18.36,2019
8,Matt Breida,Bench,0,10.639176054000002,6.0,2019
8,Austin Hooper,TE,0,12.842600006,19.0,2019
8,Daniel Jones,Bench,0,15.987583582000005,28.18,2019
8,Ronald Jones II,Bench,0,7.6456170359,6.2,2019
8,Diontae Johnson,Bench,Q,9.497219999,19.4,2019
8,Gardner Minshew II,QB,0,16.377001021999998,23.96,2019
8,Kyle Rudolph,Bench,0,7.397606612,4.7,2019
8,Ezekiel Elliott,Bench,0,0.0,,2019
8,Odell Beckham Jr.,WR,Q,13.2508703944,10.2,2019
8,Derrick Henry,RB,0,16.113314553000002,7.3,2019
8,George Kittle,TE,0,14.309300720700001,15.6,2019
8,Robert Woods,WR,0,11.8750435561,6.2,2019
8,Tyler Lockett,Flex,0,14.234553806199997,16.0,2019
8,Jared Goff,QB,0,16.599657838600002,22.880000000000003,2019
8,Drew Brees,Bench,0,18.965964491900003,24.92,2019
8,Rashaad Penny,Bench,Q,6.727981455,5.5,2019
8,Jimmy Garoppolo,QB,0,13.4463428629,13.0,2019
8,Greg Olsen,Bench,0,9.236726086,3.3,2019
8,Jason Witten,Bench,0,0.0,,2019
8,Frank Gore,Bench,0,10.193884986999999,3.4000000000000004,2019
8,Adrian Peterson,RB,0,11.612476968000001,13.3,2019
8,Baker Mayfield,Bench,0,11.6952006099,12.559999999999999,2019
8,DK Metcalf,Flex,0,10.422169403999998,16.3,2019
9,Alvin Kamara,Bench,0,0.0,,2019
9,Deshaun Watson,QB,0,21.053230522000003,19.740000000000002,2019
9,Aaron Rodgers,QB,0,19.302565652000002,12.940000000000001,2019
9,Adam Thielen,WR,0,14.543791192499999,0.0,2019
9,Zach Ertz,TE,Q,11.140080331000002,25.3,2019
9,Chris Godwin,WR,Q,18.226941169000003,13.9,2019
9,Duke Johnson,Bench,0,10.226769249,19.1,2019
9,Jarvis Landry,Bench,Q,10.6683716161,17.1,2019
9,Austin Ekeler,RB,0,13.843842530000003,13.3,2019
9,Latavius Murray,Bench,0,0.0,,2019
9,Michael Gallup,Flex,0,12.380341633,11.3,2019
9,Hunter Henry,Flex,0,13.792961820999999,15.4,2019
9,Kenny Stills,Bench,0,10.731569454999999,9.2,2019
9,Josh Gordon,Bench,O,0.0,0.0,2019
9,Zach Pascal,Bench,0,8.246789961000001,19.6,2019
9,Ty Johnson,RB,0,11.268785724,6.6000000000000005,2019
9,Joe Mixon,Bench,0,0.0,,2019
9,Davante Adams,WR,0,17.293845548000004,11.100000000000001,2019
9,Brandin Cooks,Bench,0,0.0,,2019
9,Russell Wilson,QB,0,22.985630764,39.22,2019
9,Tevin Coleman,RB,0,16.463634242999998,5.6000000000000005,2019
9,Christian Kirk,WR,0,11.8265213744,3.5999999999999996,2019
9,Kyler Murray,Bench,0,15.636955071000001,23.04,2019
9,Royce Freeman,Flex,0,12.460366386,2.4,2019
9,Delanie Walker,Bench,Q,0.0,0.0,2019
9,John Brown,Flex,0,11.977208635299998,11.600000000000001,2019
9,Josh Allen,QB,0,19.005536825,17.6,2019
9,Miles Sanders,Bench,Q,9.091718166,10.3,2019
9,Jared Cook,Bench,0,0.0,,2019
9,Dallas Goedert,TE,0,7.662488308,7.9,2019
9,Mark Walton,RB,O,12.180715854000002,7.1000000000000005,2019
9,Phillip Dorsett II,Bench,0,10.9962919997,3.3,2019
9,David Johnson,Bench,0,0.0,0.0,2019
9,Todd Gurley II,Bench,0,0.0,,2019
9,Amari Cooper,Flex,0,15.064009375,18.0,2019
9,Julian Edelman,WR,Q,17.3185009203,16.9,2019
9,Stefon Diggs,WR,0,13.1814664192,2.6,2019
9,T.Y. Hilton,Bench,0,0.0,0.0,2019
9,Evan Engram,TE,Q,12.3358683991,11.0,2019
9,Phillip Lindsay,RB,Q,14.896126419000002,15.200000000000001,2019
9,Dak Prescott,QB,0,19.050827388,21.479999999999997,2019
9,Terry McLaurin,Bench,Q,10.958428391000002,7.9,2019
9,Kareem Hunt,Bench,0,0.0,0.0,2019
9,Gerald Everett,Bench,0,0.0,,2019
9,Matt Schaub,Bench,0,0.0,,2019
9,Brandon Allen,QB,0,11.7622084367,17.02,2019
9,Alexander Mattison,RB,0,5.3388747544,0.6000000000000001,2019
9,Danny Amendola,Flex,0,10.660730511999999,5.9,2019
9,Christian McCaffrey,RB,0,25.546814275000003,37.6,2019
9,Tyreek Hill,WR,0,14.736923506,26.5,2019
9,JuJu Smith-Schuster,WR,0,12.099960793000001,4.6,2019
9,Carson Wentz,QB,Q,15.682735663000003,15.06,2019
9,Chris Carson,RB,Q,17.600928955000004,13.3,2019
9,Tyler Boyd,Bench,0,0.0,,2019
9,Tarik Cohen,Bench,0,9.168181286,3.6,2019
9,Will Fuller V,Bench,Q,0.0,0.0,2019
9,Lamar Jackson,QB,0,18.030207364000006,28.62,2019
9,Marquez Valdes-Scantling,Bench,0,4.9092290093,0.0,2019
9,Darren Waller,TE,Q,15.419897165,7.2,2019
9,Jordan Howard,Flex,Q,10.8501663384,15.3,2019
9,Reggie Bonnafon,Bench,0,1.9667442236999997,2.3000000000000003,2019
9,Corey Davis,Bench,0,10.195521335,8.8,2019
9,Ryan Tannehill,Bench,0,14.661182563000002,23.04,2019
9,Robby Anderson,Flex,0,11.484836789000001,5.300000000000001,2019
9,James Conner,Bench,Q,0.0,0.0,2019
9,Nick Chubb,RB,0,18.660664894,13.1,2019
9,Matt Ryan,Bench,0,0.0,,2019
9,Sony Michel,Flex,0,10.3292465119,4.0,2019
9,Calvin Ridley,Bench,Q,0.0,,2019
9,Jameis Winston,QB,Q,19.120537453,20.2,2019
9,Marquise Brown,Bench,Q,9.717032316000001,7.800000000000001,2019
9,LeSean McCoy,Flex,0,10.483061133,1.9,2019
9,Jamaal Williams,Bench,0,9.852638516,16.9,2019
9,A.J. Green,Bench,Q,0.0,,2019
9,Dede Westbrook,WR,0,0.0,0.0,2019
9,Kirk Cousins,QB,0,15.212164127000001,21.3,2019
9,T.J. Hockenson,TE,Q,9.090029424,8.600000000000001,2019
9,Auden Tate,Bench,Q,0.0,,2019
9,Jaylen Samuels,RB,0,17.225477826000002,19.3,2019
9,DeVante Parker,WR,0,10.853522805999999,15.7,2019
9,Michael Thomas,Bench,0,0.0,,2019
9,Le'Veon Bell,RB,0,18.089728032000004,20.1,2019
9,Devonta Freeman,Bench,0,0.0,,2019
9,Josh Jacobs,Flex,Q,17.571661612,24.0,2019
9,David Montgomery,RB,0,11.674943945999999,22.6,2019
9,Kenny Golladay,Flex,0,17.177280034000002,23.200000000000003,2019
9,Allen Robinson II,WR,0,15.385184523999998,1.6,2019
9,Marvin Jones Jr.,WR,Q,13.6316940144,26.6,2019
9,Curtis Samuel,Bench,0,11.8333587966,16.4,2019
9,Courtland Sutton,Bench,0,11.766285159,17.3,2019
9,Nyheim Hines,Bench,0,7.1983042109,3.8000000000000003,2019
9,Jalen Richard,Bench,Q,4.1394333619,9.8,2019
9,Derek Carr,QB,0,16.6469258051,19.560000000000002,2019
9,Sam Darnold,QB,0,14.959478471,12.5,2019
9,Marcus Mariota,Bench,0,0.05761316087999999,0.0,2019
9,Jimmy Graham,TE,0,7.776466797,5.7,2019
9,Patrick Mahomes,Bench,0,0.0,0.0,2019
9,Travis Kelce,TE,0,13.503797591000001,13.2,2019
9,Aaron Jones,RB,0,17.717981923,3.9,2019
9,Mark Ingram II,RB,0,11.645024516,14.4,2019
9,Kenyan Drake,Bench,0,13.415061391000004,28.2,2019
9,DJ Moore,Flex,Q,12.790052948600003,17.1,2019
9,Emmanuel Sanders,WR,0,11.717901222000002,24.200000000000003,2019
9,Devin Singletary,Bench,0,9.568780602,23.0,2019
9,Larry Fitzgerald,Bench,0,10.26102806,7.800000000000001,2019
9,Tyrell Williams,Flex,Q,12.623277637,7.800000000000001,2019
9,DeSean Jackson,Bench,0,10.204978479800001,1.5,2019
9,Matthew Stafford,QB,0,20.6152091087,24.840000000000003,2019
9,DJ Chark Jr.,WR,0,14.888331155500003,7.2,2019
9,Golden Tate,Bench,0,12.7014648301,11.8,2019
9,Ryan Fitzpatrick,QB,0,15.503064333999996,23.72,2019
9,Jay Ajayi,Bench,0,0.0,,2019
9,Saquon Barkley,RB,0,19.406286860999998,15.5,2019
9,Keenan Allen,WR,0,14.763607812,7.0,2019
9,Dalvin Cook,RB,0,22.487982218000003,15.600000000000001,2019
9,Cam Newton,Bench,Q,0.0,0.0,2019
9,James White,Flex,0,13.308025363000002,16.400000000000002,2019
9,Marlon Mack,Flex,0,13.139001241,8.9,2019
9,Mike Williams,WR,0,11.3527772763,14.3,2019
9,Vance McDonald,Bench,0,5.985783063,15.0,2019
9,Sammy Watkins,Bench,0,10.062572034,13.3,2019
9,Jamison Crowder,Bench,0,10.574590776800001,23.3,2019
9,Philip Rivers,QB,0,15.678455711599998,11.76,2019
9,Carlos Hyde,Bench,0,11.521054640700001,14.0,2019
9,Mohamed Sanu Sr.,Bench,Q,10.6805574674,24.1,2019
9,Mark Andrews,TE,0,13.607372597,4.1,2019
9,Jacoby Brissett,QB,0,16.760526629,2.76,2019
9,Kyle Allen,Bench,0,12.9101989339,14.879999999999999,2019
9,DeAndre Hopkins,WR,Q,19.040457526999997,19.4,2019
9,Julio Jones,Bench,0,0.0,,2019
9,Mike Evans,WR,Q,17.164379258,37.0,2019
9,Leonard Fournette,RB,Q,19.224826349,12.2,2019
9,Melvin Gordon,RB,0,12.337766820000004,25.9,2019
9,Cooper Kupp,Bench,0,0.0,,2019
9,Alshon Jeffery,Flex,Q,11.299832595000002,7.6,2019
9,Sterling Shepard,Flex,0,0.0,0.0,2019
9,Tom Brady,QB,0,16.895127521600003,13.4,2019
9,Matt Breida,Bench,0,10.646831970000001,11.200000000000001,2019
9,Austin Hooper,Bench,0,0.0,,2019
9,Daniel Jones,Bench,0,15.517069767000002,11.8,2019
9,Diontae Johnson,Bench,Q,10.0410599392,1.5,2019
9,Gardner Minshew II,QB,0,18.087556281,7.76,2019
9,Matt Moore,Bench,0,14.222736022,15.0,2019
9,Jack Doyle,TE,0,8.883450829000001,11.2,2019
9,Ezekiel Elliott,RB,0,21.71343157,13.9,2019
9,Odell Beckham Jr.,WR,Q,12.9439710454,13.200000000000001,2019
9,Derrick Henry,RB,0,15.231765322000001,24.900000000000002,2019
9,George Kittle,TE,0,14.5103431052,19.9,2019
9,Robert Woods,Bench,0,0.0,,2019
9,Tyler Lockett,Flex,0,15.704696294,40.2,2019
9,Jared Goff,Bench,0,0.0,,2019
9,Drew Brees,Bench,0,0.0,,2019
9,Rashaad Penny,Bench,Q,3.5767317773,1.2000000000000002,2019
9,Jimmy Garoppolo,QB,0,14.773240854,28.88,2019
9,Greg Olsen,Bench,0,8.30882822,7.0,2019
9,Jason Witten,Bench,0,7.66903309,13.8,2019
9,Frank Gore,Bench,0,10.000270520499999,1.5,2019
9,Adrian Peterson,Flex,0,11.287004572,14.0,2019
9,DK Metcalf,WR,0,11.897726166999998,27.0,2019
9,Mitchell Trubisky,QB,Q,14.860717449,6.5,2019
10,Alvin Kamara,RB,0,22.560179031,15.4,2019
10,Deshaun Watson,Bench,0,0.0,,2019
10,Aaron Rodgers,QB,0,21.376354351000003,10.02,2019
10,Adam Thielen,Bench,0,0.0,0.0,2019
10,Zach Ertz,Bench,Q,0.0,,2019
10,Chris Godwin,WR,Q,16.208671603400003,15.4,2019
10,Duke Johnson,Bench,0,0.0,,2019
10,Jarvis Landry,Bench,Q,11.8208989295,24.700000000000003,2019
10,Austin Ekeler,RB,0,14.090249973999999,12.8,2019
10,Latavius Murray,Flex,0,10.895281306000001,3.9000000000000004,2019
10,Michael Gallup,WR,0,11.913754513,17.6,2019
10,Hunter Henry,TE,0,16.380966978,14.0,2019
10,Josh Gordon,Bench,O,6.895749179,4.7,2019
10,Zach Pascal,Flex,0,10.703217016000002,5.6,2019
10,Brian Hoyer,QB,0,16.588048762200003,6.16,2019
10,Brandin Cooks,Bench,0,0.0,0.0,2019
10,Joe Mixon,RB,0,11.925856631999999,17.1,2019
10,Davante Adams,WR,0,17.908682406,18.8,2019
10,Russell Wilson,Bench,0,18.405519095999995,16.58,2019
10,Tevin Coleman,RB,0,16.907461882000003,11.2,2019
10,Christian Kirk,WR,0,13.4379642169,37.8,2019
10,Kyler Murray,QB,0,18.998373666,26.76,2019
10,Royce Freeman,Bench,0,0.0,,2019
10,John Brown,Flex,0,12.8901417214,12.7,2019
10,Josh Allen,QB,0,18.219914601000003,25.44,2019
10,Miles Sanders,Bench,Q,0.0,,2019
10,Jared Cook,TE,0,8.829437189999998,13.4,2019
10,Phillip Dorsett II,Bench,0,0.0,,2019
10,A.J. Brown,Flex,0,11.5308529339,2.7,2019
10,Kyle Rudolph,Bench,0,7.979283081,19.4,2019
10,Ty Johnson,Bench,0,8.755919317,2.9000000000000004,2019
10,David Johnson,Flex,0,16.205778465,1.0,2019
10,Todd Gurley II,RB,0,14.679418734,7.300000000000001,2019
10,Amari Cooper,WR,0,15.415526756,31.700000000000003,2019
10,Julian Edelman,Bench,Q,0.0,,2019
10,Stefon Diggs,WR,0,14.549882377999998,7.9,2019
10,T.Y. Hilton,Bench,0,0.0,0.0,2019
10,Evan Engram,Bench,Q,0.0,0.0,2019
10,Phillip Lindsay,Bench,Q,0.0,,2019
10,Dak Prescott,QB,0,17.694808498,25.880000000000003,2019
10,Terry McLaurin,Bench,Q,0.0,,2019
10,Kareem Hunt,RB,0,7.530212864999999,14.4,2019
10,Gerald Everett,TE,0,9.409923626,14.8,2019
10,Alexander Mattison,Bench,0,5.547544164700001,6.4,2019
10,Mason Rudolph,QB,Q,14.399357309700001,13.58,2019
10,Corey Davis,Bench,0,0.0,0.0,2019
10,Kalen Ballage,Flex,Q,9.279163687,8.5,2019
10,Christian McCaffrey,RB,0,25.371369136000002,26.1,2019
10,Tyreek Hill,WR,0,18.748016695500002,33.0,2019
10,JuJu Smith-Schuster,Bench,0,11.477541462000001,8.4,2019
10,Carson Wentz,Bench,Q,0.0,,2019
10,Chris Carson,Flex,Q,14.444581793,19.099999999999998,2019
10,Tyler Boyd,Bench,0,13.619853558899997,12.2,2019
10,Tarik Cohen,Bench,0,10.385608942999998,13.700000000000001,2019
10,Will Fuller V,Bench,Q,0.0,,2019
10,Lamar Jackson,QB,0,23.623523160999998,33.42,2019
10,Marquez Valdes-Scantling,Bench,0,5.189282743200001,0.0,2019
10,Darren Waller,TE,Q,13.990835745000002,7.0,2019
10,Jordan Howard,Bench,Q,0.0,,2019
10,Ryan Tannehill,QB,0,15.794842704000002,19.939999999999998,2019
10,Damien Williams,RB,0,14.015949896,13.899999999999999,2019
10,Cole Beasley,Flex,0,9.291670671000002,11.4,2019
10,Josh Reynolds,WR,0,9.0330710915,7.9,2019
10,James Conner,Bench,Q,0.0,0.0,2019
10,Nick Chubb,RB,0,17.625797501,14.100000000000001,2019
10,Matt Ryan,QB,0,19.405047307799997,14.580000000000002,2019
10,Sony Michel,Bench,0,0.0,,2019
10,Calvin Ridley,WR,Q,12.959944876,7.700000000000001,2019
10,Jameis Winston,QB,Q,20.120637182000003,18.32,2019
10,Marquise Brown,Bench,Q,9.504201758999999,18.0,2019
10,LeSean McCoy,Bench,0,0.0,0.0,2019
10,Jamaal Williams,Flex,0,11.217199921,6.300000000000001,2019
10,A.J. Green,Bench,Q,0.0,0.0,2019
10,Dede Westbrook,Bench,0,0.0,,2019
10,Kirk Cousins,Bench,0,15.8853582943,19.3,2019
10,T.J. Hockenson,TE,Q,7.976888984,7.7,2019
10,Auden Tate,Flex,Q,11.614383179,6.6,2019
10,Jaylen Samuels,RB,0,15.774604805000001,7.0,2019
10,DeVante Parker,WR,0,11.056412482999999,11.9,2019
10,Michael Thomas,WR,0,23.244154286000004,28.200000000000003,2019
10,Le'Veon Bell,RB,0,17.807244439,16.8,2019
10,Devonta Freeman,Bench,0,13.651134019,7.800000000000001,2019
10,Josh Jacobs,Flex,Q,17.369976244,19.1,2019
10,David Montgomery,RB,0,17.035543215,6.0,2019
10,Kenny Golladay,Flex,0,13.218505422,14.7,2019
10,Allen Robinson II,Bench,0,12.893127951,14.6,2019
10,Marvin Jones Jr.,WR,Q,11.275986017700003,12.7,2019
10,Curtis Samuel,Bench,0,12.375824655699999,13.5,2019
10,Courtland Sutton,Bench,0,0.0,,2019
10,Nyheim Hines,Bench,0,7.903122160000001,8.4,2019
10,Jalen Richard,Bench,Q,4.580285223800001,8.3,2019
10,Derek Carr,QB,0,15.6206890875,13.120000000000001,2019
10,Sam Darnold,QB,0,13.902719345699996,21.700000000000003,2019
10,Marcus Mariota,Bench,0,0.06088750208000001,0.0,2019
10,Jimmy Graham,TE,0,8.45502588,7.9,2019
10,Patrick Mahomes,QB,0,22.349120936,29.84,2019
10,Travis Kelce,TE,0,17.229704248,20.5,2019
10,Aaron Jones,RB,0,19.057786006,27.3,2019
10,Mark Ingram II,RB,0,15.753778597,9.4,2019
10,Kenyan Drake,Bench,0,8.485170182,10.1,2019
10,DJ Moore,WR,Q,14.165096075700001,21.0,2019
10,Emmanuel Sanders,WR,0,12.826301081,4.4,2019
10,Devin Singletary,Flex,0,13.061541578,8.0,2019
10,Larry Fitzgerald,Bench,0,11.013422021,15.100000000000001,2019
10,Tyrell Williams,Bench,Q,11.851469011999999,5.5,2019
10,Matthew Stafford,Bench,0,0.0,0.0,2019
10,DJ Chark Jr.,Bench,0,0.0,,2019
10,Golden Tate,Flex,0,13.4302194448,23.5,2019
10,Ryan Fitzpatrick,QB,0,13.578421908,13.06,2019
10,Jay Ajayi,Bench,0,0.0,,2019
10,Ronald Jones II,Bench,0,12.715951584,22.6,2019
10,Saquon Barkley,RB,0,22.356970655999998,9.1,2019
10,Keenan Allen,WR,0,15.9816156939,17.6,2019
10,Dalvin Cook,RB,0,20.611298537,31.300000000000004,2019
10,Cam Newton,Bench,Q,0.0,0.0,2019
10,James White,Bench,0,0.0,,2019
10,Marlon Mack,Flex,0,16.719195895600002,9.200000000000001,2019
10,Mike Williams,WR,0,12.0123487254,8.0,2019
10,Vance McDonald,Bench,0,6.618669329,4.300000000000001,2019
10,Sammy Watkins,Flex,0,13.494868232999998,10.100000000000001,2019
10,Jamison Crowder,Bench,0,11.9091632512,19.1,2019
10,Philip Rivers,QB,0,17.828086957500002,10.280000000000001,2019
10,Carlos Hyde,Bench,0,0.0,,2019
10,Mohamed Sanu Sr.,Bench,Q,0.0,,2019
10,Mark Andrews,TE,0,12.615965903,23.3,2019
10,Jacoby Brissett,Bench,0,0.0,0.0,2019
10,Kyle Allen,QB,0,14.568572949400002,14.48,2019
10,DeAndre Hopkins,Bench,Q,0.0,,2019
10,Julio Jones,WR,0,19.345457408099996,10.9,2019
10,Mike Evans,WR,Q,19.133830651,12.200000000000001,2019
10,Leonard Fournette,Bench,Q,0.0,,2019
10,Melvin Gordon,RB,0,15.645364736,20.3,2019
10,Cooper Kupp,Flex,0,17.733376638299998,0.0,2019
10,Alshon Jeffery,Bench,Q,0.0,,2019
10,Sterling Shepard,Bench,0,0.0,0.0,2019
10,Tom Brady,Bench,0,0.0,,2019
10,Matt Breida,RB,0,10.841334137000002,4.5,2019
10,Austin Hooper,TE,0,14.90997239,11.7,2019
10,Daniel Jones,QB,0,16.328929083000002,30.32,2019
10,Diontae Johnson,Flex,Q,9.0654793742,10.4,2019
10,Gardner Minshew II,Bench,0,0.0,,2019
10,Jack Doyle,Bench,0,8.949748749000001,13.4,2019
10,Ryan Finley,QB,0,13.721296225000001,8.879999999999999,2019
10,Ezekiel Elliott,RB,0,19.758583109,8.3,2019
10,Odell Beckham Jr.,WR,Q,12.9702803554,10.7,2019
10,Derrick Henry,RB,0,15.416716661,33.099999999999994,2019
10,George Kittle,Bench,0,0.0,0.0,2019
10,Robert Woods,Flex,0,12.7327955945,17.5,2019
10,Tyler Lockett,Flex,0,16.297429568800005,5.9,2019
10,Jared Goff,Bench,0,15.5309314996,3.7200000000000006,2019
10,Drew Brees,QB,0,20.0395789741,11.48,2019
10,Jimmy Garoppolo,QB,0,15.7047877283,10.02,2019
10,Greg Olsen,Bench,0,8.833872201,17.8,2019
10,Jason Witten,Bench,0,9.456449451,3.7,2019
10,Adrian Peterson,Bench,0,0.0,,2019
10,DK Metcalf,WR,0,11.430989207800003,11.0,2019
10,Mitchell Trubisky,Bench,Q,14.379754514999998,19.72,2019
10,Danny Amendola,Bench,0,9.203958282,6.9,2019
10,Ross Dwelley,TE,0,6.914942735,6.4,2019
11,Alvin Kamara,RB,0,19.852385357000003,22.2,2019
11,Deshaun Watson,QB,0,20.545687456,3.96,2019
11,Aaron Rodgers,Bench,0,0.0,,2019
11,Adam Thielen,Bench,0,0.0,0.0,2019
11,Zach Ertz,Flex,Q,12.516852451999998,18.4,2019
11,Chris Godwin,WR,Q,17.601140467299995,13.7,2019
11,Duke Johnson,Bench,0,11.318672563,6.4,2019
11,Jarvis Landry,WR,Q,12.4469990441,14.3,2019
11,Austin Ekeler,RB,0,13.580691210000001,21.200000000000003,2019
11,Latavius Murray,Bench,0,8.418414558000002,5.2,2019
